cpg	chr	start	stop
cpg.3343	chr10	103967031	103967668
cpg.3344	chr10	104121691	104122189
cpg.3345	chr10	104232141	104232490
cpg.3346	chr10	104254773	104255329
cpg.3347	chr10	104268766	104269289
cpg.3348	chr10	104274816	104275045
cpg.3349	chr10	104315207	104315610
cpg.3350	chr10	104315801	104316033
cpg.3351	chr10	104337837	104338798
cpg.3352	chr10	104639809	104643054
cpg.3353	chr10	107164022	107165047
cpg.3354	chr10	107914438	107915206
cpg.3355	chr10	108466169	108466707
cpg.3356	chr10	108911966	108912568
cpg.3357	chr10	109456846	109457325
cpg.3358	chr10	109923017	109923725
cpg.3359	chr10	110007329	110008597
cpg.3360	chr10	110207670	110210965
cpg.3361	chr10	110225805	110227456
cpg.3362	chr10	110304379	110305101
cpg.3363	chr10	110497405	110498926
cpg.3364	chr10	110530189	110530547
cpg.3365	chr10	110567314	110568430
cpg.3366	chr10	110643195	110644570
cpg.3367	chr10	110672077	110672668
cpg.3368	chr10	110871656	110872718
cpg.3369	chr10	110918549	110920136
cpg.3370	chr10	111076232	111079545
cpg.3371	chr10	112183525	112183899
cpg.3372	chr10	112446846	112447562
cpg.3373	chr10	112949890	112950323
cpg.3374	chr10	112951119	112951608
cpg.3375	chr10	112952356	112952785
cpg.3376	chr10	113126698	113126981
cpg.3377	chr10	113165763	113165992
cpg.3378	chr10	113679248	113680437
cpg.3379	chr10	113854614	113855297
cpg.3380	chr10	114043324	114045709
cpg.3381	chr10	114100920	114101334
cpg.3382	chr10	114173620	114173994
cpg.3383	chr10	114174124	114174503
cpg.3384	chr10	114239249	114239844
cpg.3385	chr10	114285995	114286353
cpg.3386	chr10	114403632	114404840
cpg.3387	chr10	114631707	114632199
cpg.3388	chr10	114767765	114768715
cpg.3389	chr10	114821572	114822675
cpg.3390	chr10	114938134	114938617
cpg.3391	chr10	115092502	115094335
cpg.3392	chr10	116125302	116125518
cpg.3393	chr10	116271067	116274718
cpg.3394	chr10	116609067	116609912
cpg.3395	chr10	116627506	116627965
cpg.3396	chr10	116669919	116670342
cpg.3397	chr10	116741357	116743195
cpg.3398	chr10	116788125	116788343
cpg.3399	chr10	116849088	116849667
cpg.3400	chr10	117004717	117005635
cpg.3401	chr10	117126054	117126781
cpg.3402	chr10	117132650	117133128
cpg.3403	chr10	117134016	117134921
cpg.3404	chr10	117136452	117138526
cpg.3405	chr10	117139694	117140818
cpg.3406	chr10	117162840	117164009
cpg.3407	chr10	117165760	117166018
cpg.3408	chr10	117167510	117168621
cpg.3409	chr10	117175223	117175669
cpg.3410	chr10	117216538	117217195
cpg.3411	chr10	117240924	117242019
cpg.3412	chr10	117374292	117376121
cpg.3413	chr10	117534406	117538164
cpg.3414	chr10	117541810	117545857
cpg.3415	chr10	117551693	117552593
cpg.3416	chr10	117553255	117554052
cpg.3417	chr10	117734982	117735480
cpg.3418	chr10	118046314	118047033
cpg.3419	chr10	118342052	118342425
cpg.3420	chr10	118594180	118596309
cpg.3421	chr10	118754516	118755596
cpg.3422	chr10	119029277	119030869
cpg.3423	chr10	119042149	119042714
cpg.3424	chr10	119080080	119080968
cpg.3425	chr10	119103898	119104892
cpg.3426	chr10	119165273	119166046
cpg.3427	chr10	119178516	119178906
cpg.3428	chr10	119206615	119207481
cpg.3429	chr10	119207870	119208111
cpg.3430	chr10	119541966	119543657
cpg.3431	chr10	119596301	119597446
cpg.3432	chr10	119651054	119652315
cpg.3433	chr10	119725551	119726619
cpg.3434	chr10	119818017	119818873
cpg.3435	chr10	119872142	119873592
cpg.3436	chr10	119892491	119892995
cpg.3437	chr10	120011469	120011911
cpg.3438	chr10	120456747	120457865
cpg.3439	chr10	120851166	120851540
cpg.3440	chr10	120948997	120949386
cpg.3441	chr10	120979539	120979878
cpg.3442	chr10	121597102	121598771
cpg.3443	chr10	121608666	121609219
cpg.3444	chr10	121927457	121928594
cpg.3445	chr10	121974512	121975062
cpg.3446	chr10	122112604	122113947
cpg.3447	chr10	122163335	122164027
cpg.3448	chr10	122374479	122375417
cpg.3449	chr10	122460822	122462724
cpg.3450	chr10	122643142	122643448
cpg.3451	chr10	122818610	122818927
cpg.3452	chr10	122879227	122880277
cpg.3453	chr10	122953752	122954733
cpg.3454	chr10	122980276	122980776
cpg.3455	chr10	123008242	123009381
cpg.3456	chr10	123132750	123133821
cpg.3457	chr10	123134559	123137850
cpg.3458	chr10	123140188	123140561
cpg.3459	chr10	123142391	123143101
cpg.3460	chr10	123147767	123151519
cpg.3461	chr10	123154115	123155210
cpg.3462	chr10	123666014	123667126
cpg.3463	chr10	123857541	123857813
cpg.3464	chr10	123891304	123891937
cpg.3465	chr10	123972704	123973327
cpg.3466	chr10	123991896	123992468
cpg.3467	chr10	124044485	124044863
cpg.3468	chr10	124056751	124057006
cpg.3469	chr10	124091635	124093717
cpg.3470	chr10	124388836	124389506
cpg.3471	chr10	124418249	124419293
cpg.3472	chr10	124447240	124450327
cpg.3473	chr10	124461674	124462171
cpg.3474	chr10	124589729	124589934
cpg.3475	chr10	124592819	124593045
cpg.3476	chr10	124610503	124610724
cpg.3477	chr10	124615225	124615644
cpg.3478	chr10	124742745	124744451
cpg.3479	chr10	124791523	124792241
cpg.3480	chr10	124801592	124802365
cpg.3481	chr10	124916551	124917643
cpg.3482	chr10	124997982	124998323
cpg.3483	chr10	125023444	125023662
cpg.3484	chr10	125026534	125026807
cpg.3485	chr10	125027159	125027360
cpg.3486	chr10	125151222	125152465
cpg.3487	chr10	125158655	125162758
cpg.3488	chr10	125228007	125228757
cpg.3489	chr10	125719058	125719997
cpg.3490	chr10	125773661	125774418
cpg.3491	chr10	125775587	125775816
cpg.3492	chr10	125822760	125823628
cpg.3493	chr10	125895680	125896969
cpg.3494	chr10	126387586	126388913
cpg.3495	chr10	126504742	126504962
cpg.3496	chr10	126905040	126906479
cpg.3497	chr10	127175326	127175800
cpg.3498	chr10	127195241	127196565
cpg.3499	chr10	127397032	127397302
cpg.3500	chr10	127736146	127739102
cpg.3501	chr10	127907124	127907973
cpg.3502	chr10	128125549	128126698
cpg.3503	chr10	128149464	128150835
cpg.3504	chr10	128210294	128211356
cpg.3505	chr10	128265703	128266014
cpg.3506	chr10	128286774	128287161
cpg.3507	chr10	128500595	128500895
cpg.3508	chr10	128540431	128540730
cpg.3509	chr10	128541262	128541513
cpg.3510	chr10	128710103	128710394
cpg.3511	chr10	129466684	129467446
cpg.3512	chr10	129779186	129779478
cpg.3513	chr10	129794129	129794352
cpg.3514	chr10	129838834	129839046
cpg.3515	chr10	129840300	129840576
cpg.3516	chr10	129867752	129868051
cpg.3517	chr10	129888101	129888331
cpg.3518	chr10	129896410	129896669
cpg.3519	chr10	129898815	129899148
cpg.3520	chr10	129958426	129960523
cpg.3521	chr10	129962905	129973432
cpg.3522	chr10	130014778	130015013
cpg.3523	chr10	130045252	130045955
cpg.3524	chr10	130110467	130111622
cpg.3525	chr10	130129040	130129255
cpg.3526	chr10	130136574	130137060
cpg.3527	chr10	130189947	130191068
cpg.3528	chr10	130202967	130203284
cpg.3529	chr10	130567421	130567717
cpg.3530	chr10	130785456	130785900
cpg.3531	chr10	131075393	131075612
cpg.3532	chr10	131095165	131095425
cpg.3533	chr10	131260075	131260346
cpg.3534	chr10	131310930	131312789
cpg.3535	chr10	131344232	131344579
cpg.3536	chr10	131519765	131520061
cpg.3537	chr10	131617156	131617380
cpg.3538	chr10	131625681	131626159
cpg.3539	chr10	131676018	131676255
cpg.3540	chr10	131812216	131812478
cpg.3541	chr10	131852264	131852515
cpg.3542	chr10	131885309	131885591
cpg.3543	chr10	131900492	131901844
cpg.3544	chr10	131937895	131938130
cpg.3545	chr10	131979922	131980143
cpg.3546	chr10	131980902	131981133
cpg.3547	chr10	131981394	131983094
cpg.3548	chr10	132036172	132037322
cpg.3549	chr10	132047641	132047920
cpg.3550	chr10	132065501	132065751
cpg.3551	chr10	132117091	132117694
cpg.3552	chr10	132124191	132124791
cpg.3553	chr10	132134821	132135173
cpg.3554	chr10	132138194	132138508
cpg.3555	chr10	132140341	132140775
cpg.3556	chr10	132185408	132187996
cpg.3557	chr10	132202539	132202840
cpg.3558	chr10	132205996	132206272
cpg.3559	chr10	132226694	132226914
cpg.3560	chr10	132227995	132228280
cpg.3561	chr10	132258467	132258689
cpg.3562	chr10	132281983	132282316
cpg.3563	chr10	132306943	132308918
cpg.3564	chr10	132331673	132332521
cpg.3565	chr10	132351639	132352809
cpg.3566	chr10	132358247	132358522
cpg.3567	chr10	132388102	132388909
cpg.3568	chr10	132395863	132397560
cpg.3569	chr10	132404764	132406111
cpg.3570	chr10	132425373	132425778
cpg.3571	chr10	132453174	132453430
cpg.3572	chr10	132490803	132491111
cpg.3573	chr10	132505800	132506642
cpg.3574	chr10	132536798	132538191
cpg.3575	chr10	132546029	132546276
cpg.3576	chr10	132547355	132547580
cpg.3577	chr10	132597737	132597977
cpg.3578	chr10	132603904	132604121
cpg.3579	chr10	132646770	132646975
cpg.3580	chr10	132655311	132655578
cpg.3581	chr10	132663794	132664011
cpg.3582	chr10	132690916	132692064
cpg.3583	chr10	132714238	132714587
cpg.3584	chr10	132722453	132722733
cpg.3585	chr10	132736119	132736372
cpg.3586	chr10	132741609	132741834
cpg.3587	chr10	132749062	132749702
cpg.3588	chr10	132752937	132753412
cpg.3589	chr10	132768225	132768575
cpg.3590	chr10	132772666	132772967
cpg.3591	chr10	132779731	132780073
cpg.3592	chr10	132781789	132782190
cpg.3593	chr10	132783853	132789145
cpg.3594	chr10	132792080	132792884
cpg.3595	chr10	132793919	132794376
cpg.3596	chr10	132798048	132799633
cpg.3597	chr10	132807568	132807868
cpg.3598	chr10	132808919	132809137
cpg.3599	chr10	132837337	132837997
cpg.3600	chr10	132858865	132859100
cpg.3601	chr10	132869196	132869413
cpg.3602	chr10	132879347	132879748
cpg.3603	chr10	132885149	132885464
cpg.3604	chr10	132906430	132906794
cpg.3605	chr10	132908542	132908788
cpg.3606	chr10	132916294	132916518
cpg.3607	chr10	132917929	132918509
cpg.3608	chr10	132919097	132920273
cpg.3609	chr10	132922468	132922750
cpg.3610	chr10	132924714	132925200
cpg.3611	chr10	132927297	132927529
cpg.3612	chr10	132942159	132943348
cpg.3613	chr10	132960709	132960981
cpg.3614	chr10	132965179	132965569
cpg.3615	chr10	132977211	132977434
cpg.3616	chr10	132977945	132978157
cpg.3617	chr10	132982957	132983392
cpg.3618	chr10	132990717	132990944
cpg.3619	chr10	132993672	132993941
cpg.3620	chr10	133008229	133008433
cpg.3621	chr10	133012626	133013339
cpg.3622	chr10	133017017	133018705
cpg.3623	chr10	133021172	133022395
cpg.3624	chr10	133029961	133030272
cpg.3625	chr10	133030938	133031430
cpg.3626	chr10	133039579	133039800
cpg.3627	chr10	133041465	133041886
cpg.3628	chr10	133047670	133048064
cpg.3629	chr10	133062826	133065035
cpg.3630	chr10	133070922	133071142
cpg.3631	chr10	133077506	133079898
cpg.3632	chr10	133083186	133083647
cpg.3633	chr10	133087694	133089115
cpg.3634	chr10	133098472	133098979
cpg.3635	chr10	133100307	133100535
cpg.3636	chr10	133105251	133105471
cpg.3637	chr10	133112311	133113374
cpg.3638	chr10	133124462	133124977
cpg.3639	chr10	133126830	133127371
cpg.3640	chr10	133128421	133129497
cpg.3641	chr10	133131007	133131288
cpg.3642	chr10	133131827	133132309
cpg.3643	chr10	133142004	133142296
cpg.3644	chr10	133158213	133158441
cpg.3645	chr10	133160026	133160807
cpg.3646	chr10	133164426	133164644
cpg.3647	chr10	133165391	133165622
cpg.3648	chr10	133166798	133167555
cpg.3649	chr10	133179617	133179820
cpg.3650	chr10	133182814	133183497
cpg.3651	chr10	133186016	133186327
cpg.3652	chr10	133189213	133189479
cpg.3653	chr10	133201199	133201898
cpg.3654	chr10	133202875	133203972
cpg.3655	chr10	133205173	133205580
cpg.3656	chr10	133207114	133207428
cpg.3657	chr10	133215734	133216001
cpg.3658	chr10	133219826	133220841
cpg.3659	chr10	133224581	133225002
cpg.3660	chr10	133226433	133226692
cpg.3661	chr10	133229717	133231488
cpg.3662	chr10	133235293	133238573
cpg.3663	chr10	133261497	133262275
cpg.3664	chr10	133270235	133270458
cpg.3665	chr10	133276465	133276987
cpg.3666	chr10	133284012	133284297
cpg.3667	chr10	133285038	133285726
cpg.3668	chr10	133288161	133288480
cpg.3669	chr10	133289791	133290050
cpg.3670	chr10	133308487	133309605
cpg.3671	chr10	133309734	133309944
cpg.3672	chr10	133318502	133318954
cpg.3673	chr10	133325178	133326213
cpg.3674	chr10	133329869	133330076
cpg.3675	chr10	133334692	133337061
cpg.3676	chr10	133357141	133358450
cpg.3677	chr10	133372838	133373677
cpg.3678	chr10	133378090	133379803
cpg.3679	chr10	133389597	133389812
cpg.3680	chr10	133393963	133394569
cpg.3681	chr10	133403059	133403352
cpg.3682	chr10	133419414	133419620
cpg.3683	chr10	133423183	133425243
cpg.3684	chr10	133432970	133433397
cpg.3685	chr10	133441243	133441519
cpg.3686	chr10	133445920	133446688
cpg.3687	chr10	133457279	133457557
cpg.3688	chr10	133458366	133458640
cpg.3689	chr10	133459496	133460181
cpg.3690	chr10	133465212	133465612
cpg.3691	chr10	133520218	133520558
cpg.3692	chr10	133527751	133529057
cpg.3693	chr10	133565379	133566263
cpg.3694	chr10	133568030	133570014
cpg.3695	chr10	133577120	133577474
cpg.3696	chr10	133622643	133623301
cpg.3697	chr10	133637379	133638363
cpg.3698	chr10	133640447	133641024
cpg.3699	chr10	133664428	133685058
cpg.3700	chr10	133740607	133761247
cpg.3701	chr11	127338	127777
cpg.3702	chr11	206975	209225
cpg.3703	chr11	235918	237290
cpg.3704	chr11	279072	281700
cpg.3705	chr11	288863	289474
cpg.3706	chr11	289771	290010
cpg.3707	chr11	299389	299635
cpg.3708	chr11	304079	304379
cpg.3709	chr11	310728	311419
cpg.3710	chr11	315739	316539
cpg.3711	chr11	318361	319052
cpg.3712	chr11	330785	331110
cpg.3713	chr11	355947	356447
cpg.3714	chr11	369451	370214
cpg.3715	chr11	375663	377380
cpg.3716	chr11	379295	380768
cpg.3717	chr11	394257	394619
cpg.3718	chr11	396685	398880
cpg.3719	chr11	400096	403400
cpg.3720	chr11	406491	407871
cpg.3721	chr11	416419	417650
cpg.3722	chr11	420265	421747
cpg.3723	chr11	424955	425286
cpg.3724	chr11	430814	431775
cpg.3725	chr11	448068	448316
cpg.3726	chr11	449961	451178
cpg.3727	chr11	459088	459345
cpg.3728	chr11	460468	460715
cpg.3729	chr11	464450	464685
cpg.3730	chr11	471542	472145
cpg.3731	chr11	472781	473065
cpg.3732	chr11	484663	486082
cpg.3733	chr11	489247	490115
cpg.3734	chr11	494853	495156
cpg.3735	chr11	497179	497573
cpg.3736	chr11	504189	504659
cpg.3737	chr11	506353	508009
cpg.3738	chr11	518682	520297
cpg.3739	chr11	534691	537718
cpg.3740	chr11	541896	542227
cpg.3741	chr11	554713	556560
cpg.3742	chr11	560382	561669
cpg.3743	chr11	567938	569184
cpg.3744	chr11	575464	577093
cpg.3745	chr11	589803	590121
cpg.3746	chr11	597465	597700
cpg.3747	chr11	611691	611943
cpg.3748	chr11	614760	616068
cpg.3749	chr11	617226	617797
cpg.3750	chr11	621963	622176
cpg.3751	chr11	624780	625053
cpg.3752	chr11	626728	628037
cpg.3753	chr11	636435	640628
cpg.3754	chr11	643879	644377
cpg.3755	chr11	660454	660681
cpg.3756	chr11	694564	696375
cpg.3757	chr11	706182	706534
cpg.3758	chr11	712310	712515
cpg.3759	chr11	720561	721369
cpg.3760	chr11	725596	726870
cpg.3761	chr11	734674	736521
cpg.3762	chr11	746877	748032
cpg.3763	chr11	763192	763425
cpg.3764	chr11	776803	777998
cpg.3765	chr11	789871	790208
cpg.3766	chr11	791953	792400
cpg.3767	chr11	797640	798544
cpg.3768	chr11	800551	800866
cpg.3769	chr11	804827	805608
cpg.3770	chr11	809202	810509
cpg.3771	chr11	818974	820271
cpg.3772	chr11	823556	824878
cpg.3773	chr11	826941	827625
cpg.3774	chr11	829284	833558
cpg.3775	chr11	842293	843396
cpg.3776	chr11	849087	850982
cpg.3777	chr11	858575	859550
cpg.3778	chr11	881368	881666
cpg.3779	chr11	888684	888981
cpg.3780	chr11	890191	890506
cpg.3781	chr11	910242	911581
cpg.3782	chr11	925183	926083
cpg.3783	chr11	943737	944142
cpg.3784	chr11	975211	975776
cpg.3785	chr11	976949	977193
cpg.3786	chr11	980023	980568
cpg.3787	chr11	993208	994006
cpg.3788	chr11	1007921	1008343
cpg.3789	chr11	1009403	1009649
cpg.3790	chr11	1010479	1010753
cpg.3791	chr11	1022078	1022394
cpg.3792	chr11	1024003	1024492
cpg.3793	chr11	1024746	1025359
cpg.3794	chr11	1029083	1029390
cpg.3795	chr11	1031751	1032001
cpg.3796	chr11	1033084	1033356
cpg.3797	chr11	1034834	1035146
cpg.3798	chr11	1036420	1036827
cpg.3799	chr11	1056331	1056741
cpg.3800	chr11	1085138	1085362
cpg.3801	chr11	1102364	1102611
cpg.3802	chr11	1113894	1114133
cpg.3803	chr11	1161859	1162244
cpg.3804	chr11	1178472	1178702
cpg.3805	chr11	1178998	1179340
cpg.3806	chr11	1181041	1181375
cpg.3807	chr11	1182028	1182495
cpg.3808	chr11	1194149	1195241
cpg.3809	chr11	1200345	1200637
cpg.3810	chr11	1207521	1207794
cpg.3811	chr11	1226600	1226910
cpg.3812	chr11	1230916	1231148
cpg.3813	chr11	1232673	1233264
cpg.3814	chr11	1236354	1236576
cpg.3815	chr11	1240853	1241368
cpg.3816	chr11	1252364	1252631
cpg.3817	chr11	1252839	1253040
cpg.3818	chr11	1271932	1272841
cpg.3819	chr11	1276779	1277246
cpg.3820	chr11	1278045	1278248
cpg.3821	chr11	1281542	1281752
cpg.3822	chr11	1287401	1287854
cpg.3823	chr11	1290121	1290389
cpg.3824	chr11	1291616	1291899
cpg.3825	chr11	1294237	1295371
cpg.3826	chr11	1309160	1310268
cpg.3827	chr11	1336485	1337851
cpg.3828	chr11	1338807	1339176
cpg.3829	chr11	1382984	1383481
cpg.3830	chr11	1388889	1391116
cpg.3831	chr11	1409709	1410604
cpg.3832	chr11	1411982	1412460
cpg.3833	chr11	1435218	1435622
cpg.3834	chr11	1443065	1443694
cpg.3835	chr11	1445074	1445980
cpg.3836	chr11	1448803	1449158
cpg.3837	chr11	1450109	1450365
cpg.3838	chr11	1460548	1461414
cpg.3839	chr11	1462484	1462724
cpg.3840	chr11	1469967	1470295
cpg.3841	chr11	1471289	1471525
cpg.3842	chr11	1515499	1515723
cpg.3843	chr11	1546710	1547677
cpg.3844	chr11	1556475	1557861
cpg.3845	chr11	1571268	1573148
cpg.3846	chr11	1574579	1574913
cpg.3847	chr11	1652604	1652994
cpg.3848	chr11	1694117	1694377
cpg.3849	chr11	1694531	1694772
cpg.3850	chr11	1747749	1749482
cpg.3851	chr11	1753358	1753810
cpg.3852	chr11	1763575	1764323
cpg.3853	chr11	1804120	1804338
cpg.3854	chr11	1825926	1826151
cpg.3855	chr11	1870807	1871326
cpg.3856	chr11	1881848	1882104
cpg.3857	chr11	1926301	1926728
cpg.3858	chr11	1927685	1927958
cpg.3859	chr11	1929123	1929428
cpg.3860	chr11	1937704	1938017
cpg.3861	chr11	1946846	1947827
cpg.3862	chr11	1952809	1953103
cpg.3863	chr11	1956293	1956535
cpg.3864	chr11	1956922	1957197
cpg.3865	chr11	1964785	1965132
cpg.3866	chr11	1969669	1969981
cpg.3867	chr11	1992103	1992387
cpg.3868	chr11	1996229	1996630
cpg.3869	chr11	1996815	1997023
cpg.3870	chr11	1998335	1998633
cpg.3871	chr11	2005503	2005786
cpg.3872	chr11	2012477	2012761
cpg.3873	chr11	2132803	2133110
cpg.3874	chr11	2137721	2141254
cpg.3875	chr11	2143905	2144442
cpg.3876	chr11	2155609	2155813
cpg.3877	chr11	2166258	2167015
cpg.3878	chr11	2268874	2271702
cpg.3879	chr11	2376993	2378368
cpg.3880	chr11	2385481	2385697
cpg.3881	chr11	2396420	2396763
cpg.3882	chr11	2399810	2401244
cpg.3883	chr11	2414065	2415421
cpg.3884	chr11	2420840	2421172
cpg.3885	chr11	2443941	2444418
cpg.3886	chr11	2444907	2445588
cpg.3887	chr11	2532873	2533101
cpg.3888	chr11	2534175	2534388
cpg.3889	chr11	2572727	2572971
cpg.3890	chr11	2575148	2575377
cpg.3891	chr11	2581990	2582239
cpg.3892	chr11	2699180	2700857
cpg.3893	chr11	2791185	2792166
cpg.3894	chr11	2796757	2797151
cpg.3895	chr11	2807215	2807654
cpg.3896	chr11	2850134	2850710
cpg.3897	chr11	2862584	2863231
cpg.3898	chr11	2869158	2870107
cpg.3899	chr11	2883793	2885894
cpg.3900	chr11	2902071	2902587
cpg.3901	chr11	2909059	2909863
cpg.3902	chr11	2921564	2921836
cpg.3903	chr11	2928558	2930526
cpg.3904	chr11	2944555	2944872
cpg.3905	chr11	2991569	2992951
cpg.3906	chr11	3056912	3057754
cpg.3907	chr11	3093530	3093798
cpg.3908	chr11	3120412	3120647
cpg.3909	chr11	3160344	3160890
cpg.3910	chr11	3164901	3165538
cpg.3911	chr11	3203294	3203847
cpg.3912	chr11	3217987	3218758
cpg.3913	chr11	3227885	3228608
cpg.3914	chr11	3232538	3232836
cpg.3915	chr11	3233009	3233246
cpg.3916	chr11	3378769	3379189
cpg.3917	chr11	3413803	3414009
cpg.3918	chr11	3422015	3423201
cpg.3919	chr11	3580621	3581386
cpg.3920	chr11	3591420	3591655
cpg.3921	chr11	3641822	3642572
cpg.3922	chr11	3667145	3667777
cpg.3923	chr11	3797217	3798077
cpg.3924	chr11	3840625	3841766
cpg.3925	chr11	3855057	3856201
cpg.3926	chr11	4094459	4095259
cpg.3927	chr11	4187218	4187923
cpg.3928	chr11	4607868	4608300
cpg.3929	chr11	6234538	6234892
cpg.3930	chr11	6240110	6240505
cpg.3931	chr11	6259846	6260077
cpg.3932	chr11	6270108	6270328
cpg.3933	chr11	6271026	6271463
cpg.3934	chr11	6319215	6319509
cpg.3935	chr11	6320106	6320679
cpg.3936	chr11	6390116	6390683
cpg.3937	chr11	6418633	6419502
cpg.3938	chr11	6456373	6456948
cpg.3939	chr11	6473545	6473829
cpg.3940	chr11	6481193	6481697
cpg.3941	chr11	6570730	6571553
cpg.3942	chr11	6603322	6603843
cpg.3943	chr11	6611648	6612556
cpg.3944	chr11	6629674	6630848
cpg.3945	chr11	6655265	6656121
cpg.3946	chr11	6683065	6683712
cpg.3947	chr11	6926289	6926981
cpg.3948	chr11	7019841	7020718
cpg.3949	chr11	7088901	7090145
cpg.3950	chr11	7251526	7253004
cpg.3951	chr11	7513323	7514496
cpg.3952	chr11	7673480	7674454
cpg.3953	chr11	8018862	8020011
cpg.3954	chr11	8031698	8031943
cpg.3955	chr11	8080811	8081680
cpg.3956	chr11	8168679	8169124
cpg.3957	chr11	8262555	8263485
cpg.3958	chr11	8267985	8268775
cpg.3959	chr11	8593850	8594342
cpg.3960	chr11	8682236	8683069
cpg.3961	chr11	8688820	8689264
cpg.3962	chr11	8730755	8731002
cpg.3963	chr11	8870525	8871237
cpg.3964	chr11	8911026	8911747
cpg.3965	chr11	8963905	8964960
