gene	chr	start	stop
None	chr10	122457353	122458550
HTRA1	chr10	122458551	122514907
None	chr10	122514908	122560664
DMBT1	chr10	122560665	122643736
None	chr10	122643737	122697708
C10orf120	chr10	122697709	122699846
None	chr10	122699847	122832157
CUZD1	chr10	122832158	122846175
None	chr10	122846176	122849077
FAM24B	chr10	122849078	122879641
None	chr10	122879642	122910609
FAM24A	chr10	122910610	122913111
None	chr10	122913112	122930900
C10orf88	chr10	122930901	122954311
None	chr10	122954312	122954380
PSTK-IKZF5	chr10	122954381	123008812
None	chr10	123008813	123008978
ACADSB	chr10	123008979	123058290
None	chr10	123058291	123135969
HMX3	chr10	123135970	123139423
None	chr10	123139424	123148135
HMX2	chr10	123148136	123150672
None	chr10	123150673	123154401
BUB3	chr10	123154402	123170467
None	chr10	123170468	123666354
GPR26	chr10	123666355	123697399
None	chr10	123697400	123706206
CPXM2	chr10	123706207	123940267
None	chr10	123940268	124007667
CHST15	chr10	124007668	124093598
None	chr10	124093599	124397302
OAT	chr10	124397303	124418976
None	chr10	124418977	124445242
NKX1-2	chr10	124445243	124450035
None	chr10	124450036	124461822
LHPP	chr10	124461823	124617888
None	chr10	124617889	124619291
FAM53B	chr10	124619292	124744378
None	chr10	124744379	124748148
EEF1AKMT2	chr10	124748149	124791887
None	chr10	124791888	124801818
ABRAXAS2	chr10	124801819	124836667
None	chr10	124836668	124942122
ZRANB1-CTBP2	chr10	124942123	125161170
None	chr10	125161171	125576521
TEX36	chr10	125576522	125683163
None	chr10	125683164	125719514
EDRF1-MMP21	chr10	125719515	125775821
None	chr10	125775822	125784979
UROS	chr10	125784980	125823258
None	chr10	125823259	125823545
BCCIP-DHX32	chr10	125823546	125896436
None	chr10	125896437	125896563
FANK1	chr10	125896564	126009592
None	chr10	126009593	126012380
ADAM12	chr10	126012381	126388477
None	chr10	126388478	126424996
C10orf90	chr10	126424997	126798708
None	chr10	126798709	126905408
DOCK1-INSYN2A	chr10	126905409	127452517
None	chr10	127452518	127549308
NPS	chr10	127549309	127553540
None	chr10	127553541	127737184
FOXI2	chr10	127737185	127741183
None	chr10	127741184	127877840
CLRN3	chr10	127877841	127892941
None	chr10	127892942	127907102
PTPRE	chr10	127907103	128085855
None	chr10	128085856	128096658
MKI67	chr10	128096659	128126423
None	chr10	128126424	129467189
MGMT	chr10	129467190	129770983
None	chr10	129770984	129835232
EBF3	chr10	129835233	129973053
None	chr10	129973054	130020024
C10orf143	chr10	130020025	130110830
None	chr10	130110831	130136390
GLRX3	chr10	130136391	130184521
None	chr10	130184522	131092390
TCERG1L	chr10	131092391	131311721
None	chr10	131311722	131901007
PPP2R2D	chr10	131901008	131959834
None	chr10	131959835	131967683
BNIP3	chr10	131967684	131981967
None	chr10	131981968	132036335
JAKMIP3	chr10	132036336	132184858
None	chr10	132184859	132186947
DPYSL4	chr10	132186948	132205759
None	chr10	132205760	132207491
STK32C	chr10	132207492	132331847
None	chr10	132331848	132332153
LRRC27	chr10	132332154	132381508
None	chr10	132381509	132397167
PWWP2B	chr10	132397168	132417859
None	chr10	132417860	132537786
INPP5A-NKX6-2	chr10	132537787	132786147
None	chr10	132786148	132808391
CFAP46	chr10	132808392	132942823
None	chr10	132942824	133087923
ADGRA1	chr10	133087924	133131675
None	chr10	133131676	133160218
KNDC1	chr10	133160219	133226412
None	chr10	133226413	133230216
UTF1	chr10	133230217	133231558
None	chr10	133231559	133237854
VENTX	chr10	133237855	133241928
None	chr10	133241929	133262419
ADAM8	chr10	133262420	133276868
None	chr10	133276869	133278634
TUBGCP2-ZNF511-ZNF511-PRAP1-CALY-PRAP1	chr10	133278635	133352683
None	chr10	133352684	133355157
FUOM	chr10	133355158	133358025
None	chr10	133358026	133362484
ECHS1	chr10	133362485	133373354
None	chr10	133373355	133379260
PAOX	chr10	133379261	133391694
None	chr10	133391695	133394093
MTG1-SPRN	chr10	133394094	133424625
None	chr10	133424626	133453927
SCART1-CYP2E1-SYCE1	chr10	133453928	133569835
None	chr10	133569836	133623894
FRG2B	chr10	133623895	133626795
None	chr10	133626796	900000000
None	chr11	1	167783
BET1L-SCGB1C1-ODF3	chr11	167784	207399
None	chr10	133626796	167783
BET1L-SCGB1C1-ODF3	chr11	167784	207399
None	chr11	207400	207707
RIC8A-SIRT3	chr11	207708	236931
None	chr11	236932	236965
PSMD13	chr11	236966	252984
None	chr11	252985	278406
NLRP6	chr11	278407	285388
None	chr11	285389	289125
PGGHG	chr11	289126	296107
None	chr11	296108	298199
IFITM5	chr11	298200	299526
None	chr11	299527	303654
IFITM2	chr11	303655	309397
None	chr11	309398	310040
IFITM1	chr11	310041	315272
None	chr11	315273	319675
IFITM3	chr11	319676	329475
None	chr11	329476	369498
B4GALNT4	chr11	369499	382117
None	chr11	382118	392613
PKP3	chr11	392614	404908
None	chr11	404909	405715
SIGIRR	chr11	405716	417455
None	chr11	417456	417932
ANO9	chr11	417933	442011
None	chr11	442012	448267
PTDSS2	chr11	448268	491399
None	chr11	491400	494511
RNH1	chr11	494512	507300
None	chr11	507301	532241
HRAS	chr11	532242	537321
None	chr11	537322	537526
LRRC56-LMNTD2-RASSF7	chr11	537527	564025
None	chr11	564026	576469
PHRF1	chr11	576470	612222
None	chr11	612223	612552
IRF7	chr11	612553	615983
None	chr11	615984	616576
CDHR5	chr11	616577	626078
None	chr11	626079	626308
SCT	chr11	626309	627181
None	chr11	627182	637268
DRD4	chr11	637269	640706
None	chr11	640707	644232
DEAF1-EPS8L2-TMEM80	chr11	644233	727727
None	chr11	727728	747414
TALDO1	chr11	747415	765012
None	chr11	765013	767219
GATD1	chr11	767220	777488
None	chr11	777489	787114
CEND1	chr11	787115	790113
None	chr11	790114	790474
SLC25A22	chr11	790475	798281
None	chr11	798282	799178
PIDD1	chr11	799179	809753
None	chr11	809754	809964
RPLP2	chr11	809965	812880
None	chr11	812881	818913
PNPLA2	chr11	818914	825573
None	chr11	825574	826143
CRACR2B	chr11	826144	831991
None	chr11	831992	832886
CD151-POLR2L	chr11	832887	842529
None	chr11	842530	842811
TSPAN4	chr11	842812	867116
None	chr11	867117	867858
CHID1	chr11	867859	915058
None	chr11	915059	924880
AP2A2	chr11	924881	1012245
None	chr11	1012246	1012822
MUC6	chr11	1012823	1036718
None	chr11	1036719	1074874
MUC2	chr11	1074875	1110511
None	chr11	1110512	1157952
MUC5AC	chr11	1157953	1201138
None	chr11	1201139	1223065
MUC5B	chr11	1223066	1262172
None	chr11	1262173	1274370
TOLLIP	chr11	1274371	1309654
None	chr11	1309655	1389898
BRSK2	chr11	1389899	1462689
None	chr11	1462690	1469456
MOB2	chr11	1469457	1501247
None	chr11	1501248	1554050
DUSP8	chr11	1554051	1572271
None	chr11	1572272	1584341
KRTAP5-1	chr11	1584342	1585283
None	chr11	1585284	1597176
KRTAP5-2	chr11	1597177	1598294
None	chr11	1598295	1607564
KRTAP5-3	chr11	1607565	1608463
None	chr11	1608464	1620957
KRTAP5-4	chr11	1620958	1622138
None	chr11	1622139	1629774
KRTAP5-5	chr11	1629775	1630707
None	chr11	1630708	1697194
KRTAP5-6	chr11	1697195	1697755
None	chr11	1697756	1732405
IFITM10	chr11	1732406	1750595
None	chr11	1750596	1752751
CTSD	chr11	1752752	1764573
None	chr11	1764574	1828306
SYT8	chr11	1828307	1837521
None	chr11	1837522	1838980
TNNI2	chr11	1838981	1841680
None	chr11	1841681	1850903
LSP1-PRR33	chr11	1850904	1892267
None	chr11	1892268	1919702
TNNT3	chr11	1919703	1938706
None	chr11	1938707	1947277
MRPL23	chr11	1947278	1984522
None	chr11	1984523	2129111
IGF2-INS-IGF2-INS	chr11	2129112	2161221
None	chr11	2161222	2163928
TH	chr11	2163929	2171815
None	chr11	2171816	2268497
ASCL2	chr11	2268498	2270588
None	chr11	2270589	2295627
C11orf21-TSPAN32	chr11	2295628	2318204
None	chr11	2318205	2376176
CD81	chr11	2376177	2397397
None	chr11	2397398	2400487
TSSC4	chr11	2400488	2403878
None	chr11	2403879	2404514
TRPM5	chr11	2404515	2423045
None	chr11	2423046	2444683
KCNQ1	chr11	2444684	2849105
None	chr11	2849106	2883212
CDKN1C	chr11	2883213	2885775
None	chr11	2885776	2887343
SLC22A18AS-SLC22A18	chr11	2887344	2925246
None	chr11	2925247	2928272
PHLDA2	chr11	2928273	2929420
None	chr11	2929421	2944430
NAP1L4	chr11	2944431	2992377
None	chr11	2992378	3000921
CARS1	chr11	3000922	3057613
None	chr11	3057614	3087106
OSBPL5	chr11	3087107	3166739
None	chr11	3166740	3217943
MRGPRG	chr11	3217944	3218813
None	chr11	3218814	3225029
MRGPRE	chr11	3225030	3232417
None	chr11	3232418	3339260
ZNF195	chr11	3339261	3379222
None	chr11	3379223	3638511
ART5	chr11	3638512	3642316
None	chr11	3642317	3645127
ART1	chr11	3645128	3664416
None	chr11	3664417	3665586
CHRNA10-NUP98-PGAP2	chr11	3665587	3826371
None	chr11	3826372	3826977
RHOG	chr11	3826978	3840959
None	chr11	3840960	3854526
STIM1	chr11	3854527	4093210
None	chr11	4093211	4094706
RRM1	chr11	4094707	4138932
None	chr11	4138933	4233287
SSU72P5	chr11	4233288	4233872
None	chr11	4233873	4242055
SSU72P2	chr11	4242056	4242640
None	chr11	4242641	4287498
SSU72P4	chr11	4287499	4288083
None	chr11	4288084	4329864
SSU72P3	chr11	4329865	4330449
None	chr11	4330450	4338659
SSU72P7	chr11	4338660	4339244
None	chr11	4339245	4367262
OR52B4	chr11	4367263	4368386
None	chr11	4368387	4384896
TRIM21	chr11	4384897	4393702
None	chr11	4393703	4449294
OR52K2	chr11	4449295	4450361
None	chr11	4450362	4482645
OR52K1	chr11	4482646	4493497
None	chr11	4493498	4545190
OR52M1	chr11	4545191	4546144
None	chr11	4546145	4581742
OR52I2	chr11	4581743	4593340
None	chr11	4593341	4593749
OR52I1	chr11	4593750	4595013
None	chr11	4595014	4598671
TRIM68	chr11	4598672	4608231
None	chr11	4608232	4637476
OR51D1	chr11	4637477	4643060
None	chr11	4643061	4643419
OR51E1	chr11	4643420	4655488
None	chr11	4655489	4680170
OR51E2-OR51C1P	chr11	4680171	4697854
None	chr11	4697855	4704783
MMP26-OR51F1-OR52R1-OR51F2-OR51S1-OR51T1-OR51A7-OR51G2-OR51G1-OR51A4-OR51A2	chr11	4704784	4992431
None	chr11	4992432	4994850
OR51L1	chr11	4994851	5005536
None	chr11	5005537	5046525
OR52J3	chr11	5046526	5047461
None	chr11	5047462	5058649
OR52E2	chr11	5058650	5059627
None	chr11	5059628	5128775
OR52A5	chr11	5128776	5138356
None	chr11	5138357	5146823
OR52A1	chr11	5146824	5154757
None	chr11	5154758	5199734
OR51V1	chr11	5199735	5200682
None	chr11	5200683	5225463
HBB	chr11	5225464	5229395
None	chr11	5229396	5232677
HBD	chr11	5232678	5243657
None	chr11	5243658	5248268
HBG1	chr11	5248269	5249857
None	chr11	5249858	5253187
HBG2-HBE1-OR51B4-OR51B5-OR51B2-OR51B6-OR51M1-OR51Q1-OR51I1-OR51I2-OR52D1	chr11	5253188	5505652
None	chr11	5505653	5507299
UBQLN3	chr11	5507300	5509958
None	chr11	5509959	5514392
UBQLNL	chr11	5514393	5518431
None	chr11	5518432	5544488
OR52H1	chr11	5544489	5548540
None	chr11	5548541	5580876
OR52B6	chr11	5580877	5581884
None	chr11	5581885	5596108
TRIM6-TRIM6-TRIM34-TRIM34	chr11	5596109	5644398
None	chr11	5644399	5663194
TRIM5-TRIM22-OR56B1-OR52N4-OR56B2P-OR52N5-OR52N1-OR52N2-OR52E6-OR52E8-OR52E4-OR52E5	chr11	5663195	5938619
None	chr11	5938620	5938750
OR56A3	chr11	5938751	5951347
None	chr11	5951348	5967176
OR56A5	chr11	5967177	5968494
None	chr11	5968495	5985891
OR52L1	chr11	5985892	5986985
None	chr11	5986986	5999444
OR56A4	chr11	5999445	6006946
None	chr11	6006947	6019335
OR56A1	chr11	6019336	6034338
None	chr11	6034339	6107683
OR56B4	chr11	6107684	6108835
None	chr11	6108836	6169354
OR52B2	chr11	6169355	6170326
None	chr11	6170327	6199223
OR52W1	chr11	6199224	6200186
None	chr11	6200187	6205556
C11orf42	chr11	6205557	6211135
None	chr11	6211136	6211344
FHIP1B	chr11	6211345	6234711
None	chr11	6234712	6234764
CNGA4	chr11	6234765	6244479
None	chr11	6244480	6259805
CCKBR	chr11	6259806	6272127
None	chr11	6272128	6318945
CAVIN3	chr11	6318946	6320532
None	chr11	6320533	6390439
SMPD1	chr11	6390440	6394998
None	chr11	6394999	6395124
APBB1	chr11	6395125	6419414
None	chr11	6419415	6431048
HPX	chr11	6431049	6442617
None	chr11	6442618	6448612
TRIM3	chr11	6448613	6474459
None	chr11	6474460	6474682
ARFIP2	chr11	6474683	6481479
None	chr11	6481480	6481500
TIMM10B	chr11	6481501	6484681
None	chr11	6484682	6497259
DNHD1	chr11	6497260	6593758
None	chr11	6593759	6595071
RRP8	chr11	6595072	6603616
None	chr11	6603617	6603707
ILK-TAF10	chr11	6603708	6612539
None	chr11	6612540	6612767
TPP1	chr11	6612768	6619448
None	chr11	6619449	6621329
DCHS1	chr11	6621330	6655809
None	chr11	6655810	6680384
MRPL17	chr11	6680385	6683340
None	chr11	6683341	6765625
OR2AG2	chr11	6765626	6771976
None	chr11	6771977	6783019
OR2AG1	chr11	6783020	6791558
None	chr11	6791559	6791735
OR6A2	chr11	6791736	6799689
None	chr11	6799690	6845682
OR10A5	chr11	6845683	6846636
None	chr11	6846637	6863056
OR10A2	chr11	6863057	6874717
None	chr11	6874718	6876624
OR10A4	chr11	6876625	6877619
None	chr11	6877620	6891573
OR2D2	chr11	6891574	6892500
None	chr11	6892501	6921001
OR2D3	chr11	6921002	6921994
None	chr11	6921995	6926403
ZNF215-ZNF214	chr11	6926404	7020346
None	chr11	7020347	7020478
NLRP14	chr11	7020479	7071526
None	chr11	7071527	7088997
RBMXL2	chr11	7088998	7091148
None	chr11	7091149	7238777
SYT9	chr11	7238778	7469043
None	chr11	7469044	7485387
OLFML1	chr11	7485388	7511377
None	chr11	7511378	7513297
PPFIBP2	chr11	7513298	7657127
None	chr11	7657128	7665099
CYB5R2	chr11	7665100	7677222
None	chr11	7677223	7689436
OVCH2	chr11	7689437	7706477
None	chr11	7706478	7795973
OR5P2	chr11	7795974	7796942
None	chr11	7796943	7824817
OR5P3	chr11	7824818	7830840
None	chr11	7830841	7924591
OR10A6	chr11	7924592	7931268
None	chr11	7931269	7937170
OR10A3	chr11	7937171	7941708
None	chr11	7941709	7957536
NLRP10	chr11	7957537	7965447
None	chr11	7965448	7970250
EIF3F	chr11	7970251	8001862
None	chr11	8001863	8019243
TUB-RIC3	chr11	8019244	8169055
None	chr11	8169056	8224308
LMO1	chr11	8224309	8268716
None	chr11	8268717	8391867
STK33	chr11	8391868	8594289
None	chr11	8594290	8612036
TRIM66	chr11	8612037	8682694
None	chr11	8682695	8682787
RPL27A-DENND2B	chr11	8682788	8910951
None	chr11	8910952	8911138
AKIP1-C11orf16	chr11	8911139	8933006
None	chr11	8933007	8937577
ASCL3	chr11	8937578	8943016
None	chr11	8943017	8947201
TMEM9B	chr11	8947202	8965011
None	chr11	8965012	8980575
NRIP3	chr11	8980576	9004049
None	chr11	9004050	9019475
SCUBE2	chr11	9019476	9138114
None	chr11	9138115	9138824
DENND5A	chr11	9138825	9265959
None	chr11	9265960	9280653
TMEM41B	chr11	9280654	9314636
None	chr11	9314637	9384651
IPO7	chr11	9384652	9448127
None	chr11	9448128	9460318
ZNF143	chr11	9460319	9528524
None	chr11	9528525	9573669
WEE1	chr11	9573670	9593457
None	chr11	9593458	9664076
SWAP70	chr11	9664077	9752993
None	chr11	9752994	9776775
SBF2	chr11	9776776	10304877
None	chr11	10304878	10305072
ADM	chr11	10305073	10307397
None	chr11	10307398	10308312
AMPD3	chr11	10308313	10507579
None	chr11	10507580	10507893
MTRNR2L8	chr11	10507894	10509186
None	chr11	10509187	10511672
RNF141	chr11	10511673	10541230
None	chr11	10541231	10556965
LYVE1-IRAG1	chr11	10556966	10693988
None	chr11	10693989	10751245
CTR9-EIF4G2	chr11	10751246	10808940
None	chr11	10808941	10812073
ZBED5	chr11	10812074	10858796
None	chr11	10858797	11270876
GALNT18-CSNK2A3	chr11	11270877	11622005
None	chr11	11622006	11841422
USP47-DKK3	chr11	11841423	12009769
None	chr11	12009770	12094007
MICAL2	chr11	12094008	12359144
None	chr11	12359145	12377562
PARVA	chr11	12377563	12535356
None	chr11	12535357	12674420
TEAD1	chr11	12674421	12944737
None	chr11	12944738	13009315
RASSF10	chr11	13009316	13012119
None	chr11	13012120	13276651
ARNTL	chr11	13276652	13387266
None	chr11	13387267	13388007
BTBD10	chr11	13388008	13463297
None	chr11	13463298	13492053
PTH	chr11	13492054	13496181
None	chr11	13496182	13668667
FAR1	chr11	13668668	13732346
None	chr11	13732347	13962722
SPON1	chr11	13962723	14268133
None	chr11	14268134	14277921
RRAS2	chr11	14277922	14364506
None	chr11	14364507	14443439
COPB1	chr11	14443440	14500027
None	chr11	14500028	14504873
PSMA1	chr11	14504874	14643635
None	chr11	14643636	14643803
PDE3B	chr11	14643804	14872044
None	chr11	14872045	14877439
CYP2R1	chr11	14877440	14892231
None	chr11	14892232	14904996
CALCB-CALCA	chr11	14904997	15082342
None	chr11	15082343	15112423
INSC	chr11	15112424	15247208
None	chr11	15247209	15966448
SOX6-C11orf58	chr11	15966449	16758340
None	chr11	16758341	16777296
PLEKHA7	chr11	16777297	17014414
None	chr11	17014415	17074387
RPS13	chr11	17074388	17077715
None	chr11	17077716	17077729
PIK3C2A	chr11	17077730	17207986
None	chr11	17207987	17208152
NUCB2	chr11	17208153	17349980
None	chr11	17349981	17351799
NCR3LG1-KCNJ11	chr11	17351800	17389331
None	chr11	17389332	17392497
ABCC8	chr11	17392498	17476894
None	chr11	17476895	17493894
USH1C	chr11	17493895	17544416
None	chr11	17544417	17547258
OTOG	chr11	17547259	17647150
None	chr11	17647151	17719570
MYOD1	chr11	17719571	17722136
None	chr11	17722137	17734773
KCNC1-SERGEF	chr11	17734774	18013047
None	chr11	18013048	18017554
TPH1	chr11	18017555	18046269
None	chr11	18046270	18069934
SAAL1	chr11	18069935	18106087
None	chr11	18106088	18120954
MRGPRX3	chr11	18120955	18138488
None	chr11	18138489	18172836
MRGPRX4	chr11	18172837	18174280
None	chr11	18174281	18231354
SAA4-SAA2-SAA4-SAA2	chr11	18231355	18248668
None	chr11	18248669	18266259
SAA1	chr11	18266260	18269977
None	chr11	18269978	18278667
HPS5	chr11	18278668	18322198
None	chr11	18322199	18322294
GTF2H1	chr11	18322295	18367045
None	chr11	18367046	18394559
LDHA	chr11	18394560	18408425
None	chr11	18408426	18412317
LDHC	chr11	18412318	18452063
None	chr11	18452064	18455823
LDHAL6A-TSG101	chr11	18455824	18526951
None	chr11	18526952	18529608
UEVLD	chr11	18529609	18588747
None	chr11	18588748	18588780
SPTY2D1OS-SPTY2D1	chr11	18588781	18634791
None	chr11	18634792	18693121
TMEM86A-IGSF22	chr11	18693122	18726230
None	chr11	18726231	18727927
PTPN5	chr11	18727928	18792721
None	chr11	18792722	18933498
MRGPRX1	chr11	18933499	18939414
None	chr11	18939415	19054454
MRGPRX2	chr11	19054455	19060717
None	chr11	19060718	19117098
ZDHHC13	chr11	19117099	19176422
None	chr11	19176423	19182029
CSRP3	chr11	19182030	19210571
None	chr11	19210572	19224062
E2F8	chr11	19224063	19241620
None	chr11	19241621	19350723
NAV2	chr11	19350724	20121601
None	chr11	20121602	20156154
DBX1	chr11	20156155	20160475
None	chr11	20160476	20363684
HTATIP2	chr11	20363685	20383782
None	chr11	20383783	20387557
PRMT3	chr11	20387558	20509338
None	chr11	20509339	20599593
SLC6A5	chr11	20599594	20659285
None	chr11	20659286	20669550
NELL1	chr11	20669551	21575686
None	chr11	21575687	21782658
ANO5	chr11	21782659	22283567
None	chr11	22283568	22338380
SLC17A6	chr11	22338381	22379503
None	chr11	22379504	22622532
FANCF-GAS2	chr11	22622533	22813001
None	chr11	22813002	22813798
SVIP	chr11	22813799	22830299
None	chr11	22830300	22846921
CCDC179	chr11	22846922	22860474
None	chr11	22860475	24496969
LUZP2	chr11	24496970	25082638
None	chr11	25082639	26188841
ANO3-MUC15	chr11	26188842	26663289
None	chr11	26663290	26667019
SLC5A12	chr11	26667020	26723427
None	chr11	26723428	26994111
FIBIN	chr11	26994112	26997087
None	chr11	26997088	27040724
BBOX1	chr11	27040725	27127809
None	chr11	27127810	27330826
CCDC34	chr11	27330827	27363234
None	chr11	27363235	27365960
LGR4	chr11	27365961	27472790
None	chr11	27472791	27494417
LIN7C	chr11	27494418	27506769
None	chr11	27506770	27654892
BDNF	chr11	27654893	27722058
None	chr11	27722059	28020618
KIF18A	chr11	28020619	28108156
None	chr11	28108157	28108247
METTL15	chr11	28108248	28527041
None	chr11	28527042	30009729
KCNA4	chr11	30009730	30017030
None	chr11	30017031	30231013
FSHB	chr11	30231014	30235261
